"","Project.Plot","Plant_tag","DBH_mm","Height_m","Veg_Type","ID","Status","Distance_km"
"3523","DF_5B","3791",13.7,1.5,"Sapling","Crudia gabonensis","Defaunated",9.323
"3524","DF_5B","3792",22.7,2.4,"Tree","Crudia gabonensis","Defaunated",9.323
"3525","DF_5B","3793",21.2,3,"Tree","Thomandersia congolana","Defaunated",9.323
"3526","DF_5B","3794",15,2.3,"Tree","Thomandersia congolana","Defaunated",9.323
"3527","DF_5B","3795",12,1.5,"Sapling","Diogoa zenkeri","Defaunated",9.323
"3528","DF_5B","3993",17.7,1.5,"Sapling","Crudia gabonensis","Defaunated",9.323
"3529","DF_5B","4398",18.3,2.5,"Tree","Thomandersia congolana","Defaunated",9.323
"3530","DF_5B","4399",20.6,4.1,"Tree","Phyllanthus diandrus","Defaunated",9.323
"3531","DF_5B","4480",176,15,"Tree","Margaritaria discoidea","Defaunated",9.323
"3532","DF_5B","4481",83,8,"Tree","Greenwayodendron gabonensis","Defaunated",9.323
"3533","DF_5B","2729",10.8,1.5,"Sapling","Diospyros zenkeri","Defaunated",9.323
"3534","DF_5B","2739",155,17,"Tree","Strombosia pustulata","Defaunated",9.323
"3535","DF_5B","2914",37.4,5,"Tree","Crudia gabonensis","Defaunated",9.323
"3536","DF_5B","3050",9.4,1.6,"Sapling","Crudia gabonensis","Defaunated",9.323
"3537","DF_5B","3112",20.4,3.3,"Tree","Diogoa zenkeri","Defaunated",9.323
"3538","DF_5B","3145",19.4,3.6,"Tree","Diospyros zenkeri","Defaunated",9.323
"3539","DF_5B","3149",32.4,3.1,"Tree","Rhinorea sp 1","Defaunated",9.323
"3540","DF_5B","3153",11.2,1.8,"Sapling","Greenwayodendron suaveolens","Defaunated",9.323
"3541","DF_5B","3165",31.8,2.5,"Tree","Crudia gabonensis","Defaunated",9.323
"3542","DF_5B","3167",14.4,2,"Tree","Diogoa zenkeri","Defaunated",9.323
"3543","DF_5B","3169",17.9,1.6,"Sapling","Coffea sp 1","Defaunated",9.323
"3544","DF_5B","3185",23.1,2.3,"Tree","Afrostyrax lepidophyllus","Defaunated",9.323
"3545","DF_5B","3186",14.9,1.6,"Sapling","Diogoa zenkeri","Defaunated",9.323
"3546","DF_5B","3188",15.1,2.1,"Tree","Greenwayodendron suaveolens","Defaunated",9.323
"3547","DF_5B","4418",39.7,4.5,"Tree","Scorodophloeus zenkeri","Defaunated",9.323
"3548","DF_5B","4419",530,25,"Tree","Petersianthus macrocarpus","Defaunated",9.323
"3549","DF_5B","4462",54,7,"Tree","Afrostyrax lepidophyllus","Defaunated",9.323
"3550","DF_5B","4463",126,12,"Tree","Scorodophloeus zenkeri","Defaunated",9.323
"3551","DF_5B","4484",37.5,4,"Tree","Chytranthus talbotii","Defaunated",9.323
"3552","DF_5B","4844",33.8,2.9,"Tree","Phyllanthus diandrus","Defaunated",9.323
"3553","DF_5B","5310",22.7,1.8,"Sapling","Quassia africana","Defaunated",9.323
"3554","DF_5B","5337",18.9,2.9,"Tree","Odoniodendron sp 1","Defaunated",9.323
"3555","DF_5B","5378",14.9,2.1,"Tree","Greenwayodendron suaveolens","Defaunated",9.323
"3556","DF_5B","5378",14.9,2.1,"Tree","Greenwayodendron suaveolens","Defaunated",9.323
"3557","DF_5B","5384",12.2,3.6,"Tree","Baphia leptobotris","Defaunated",9.323
"3558","DF_5B","2741",40.2,4.2,"Tree","Crudia gabonensis","Defaunated",9.323
"3559","DF_5B","2742",9.3,1.7,"Sapling","Phyllanthus diandrus","Defaunated",9.323
"3560","DF_5B","2742",9.3,1.7,"Sapling","Thomandersia congolana","Defaunated",9.323
"3561","DF_5B","2743",9.8,1.7,"Sapling","Gnetum africanum","Defaunated",9.323
"3562","DF_5B","2743",9.8,1.7,"Sapling","Phyllanthus diandrus","Defaunated",9.323
"3563","DF_5B","2746",38.5,7,"Tree","Diogoa zenkeri","Defaunated",9.323
"3564","DF_5B","2746",38.5,7,"Tree","Diogoa zenkeri","Defaunated",9.323
"3565","DF_5B","2751",19.9,2.2,"Tree","Scorodophloeus zenkeri","Defaunated",9.323
"3566","DF_5B","2752",11.6,2.3,"Tree","Alchornea floribunda","Defaunated",9.323
"3567","DF_5B","2763",25.4,2.4,"Tree","Greenwayodendron suaveolens","Defaunated",9.323
"3568","DF_5B","2767",8.1,1.5,"Sapling","Diogoa zenkeri","Defaunated",9.323
"3569","DF_5B","2769",33.6,6,"Tree","Santiria trimera","Defaunated",9.323
"3570","DF_5B","2771",19.2,2.6,"Tree","Diogoa zenkeri","Defaunated",9.323
"3571","DF_5B","2777",11.3,2.5,"Tree","Phyllanthus diandrus","Defaunated",9.323
"3572","DF_5B","2780",13.3,3.1,"Tree","Strombosia pustulata","Defaunated",9.323
"3573","DF_5B","2786",20.8,2.4,"Tree","Synsepalum longifolia","Defaunated",9.323
"3574","DF_5B","3202",37.4,4.1,"Tree","Diogoa zenkeri","Defaunated",9.323
"3575","DF_5B","3205",17.9,1.5,"Sapling","Chytranthus talbotii","Defaunated",9.323
"3576","DF_5B","3212",13.2,7,"Tree","Diogoa zenkeri","Defaunated",9.323
"3577","DF_5B","3213",13.2,2.5,"Tree","Alchornea floribunda","Defaunated",9.323
"3578","DF_5B","3214",12.6,1.8,"Sapling","Grewia coriacea","Defaunated",9.323
"3579","DF_5B","3217",19,3.6,"Tree","Diogoa zenkeri","Defaunated",9.323
"3580","DF_5B","3491",17.4,2.1,"Tree","Crudia gabonensis","Defaunated",9.323
"3581","DF_5B","3493",27.8,2.8,"Tree","Plagiostyles africana","Defaunated",9.323
"3582","DF_5B","3495",16.5,2.3,"Tree","Greenwayodendron suaveolens","Defaunated",9.323
"3583","DF_5B","3500",27.3,4.2,"Tree","Chytranthus talbotii","Defaunated",9.323
"3584","DF_5B","4709",11.2,13,"Tree","Scorodophloeus zenkeri","Defaunated",9.323
"3585","DF_5B","3619",17.1,3.4,"Tree","Diogoa zenkeri","Defaunated",9.323
"3586","DF_5B","3620",16.5,2.4,"Tree","Diogoa zenkeri","Defaunated",9.323
"3587","DF_5B","3621",20.7,4.2,"Tree","Diogoa zenkeri","Defaunated",9.323
"3588","DF_5B","3622",13.4,1.9,"Sapling","Diogoa zenkeri","Defaunated",9.323
"3589","DF_5B","3625",17.5,2.2,"Tree","Crudia gabonensis","Defaunated",9.323
"3590","DF_5B","3627",26.9,2.3,"Tree","Crudia gabonensis","Defaunated",9.323
"3591","DF_5B","3628",32.3,2.9,"Tree","Quassia africana","Defaunated",9.323
"3592","DF_5B","3634",19.5,1.8,"Sapling","Crudia gabonensis","Defaunated",9.323
"3593","DF_5B","3637",26.7,5,"Tree","Diogoa zenkeri","Defaunated",9.323
"3594","DF_5B","3646",33.7,6,"Tree","Fillaeopsis discofora","Defaunated",9.323
"3595","DF_5B","3647",37.9,6,"Tree","Greenwayodendron suaveolens","Defaunated",9.323
"3596","DF_5B","4698",324,18,"Tree","Cola rostrata","Defaunated",9.323
"3597","DF_5B","2692",13.2,4.1,"Tree","Baphia leptobotris","Defaunated",9.323
"3598","DF_5B","3835",27.2,1.6,"Sapling","Crudia gabonensis","Defaunated",9.323
"3599","DF_5B","3878",21.8,3.9,"Tree","Diogoa zenkeri","Defaunated",9.323
"3600","DF_5B","3881",16,2.1,"Tree","Scorodophloeus zenkeri","Defaunated",9.323
"3601","DF_5B","3883",9.2,1.7,"Sapling","Scorodophloeus zenkeri","Defaunated",9.323
"3602","DF_5B","3884",16.3,3.1,"Tree","Diogoa zenkeri","Defaunated",9.323
"3603","DF_5B","3884",26,3.6,"Tree","Diogoa zenkeri","Defaunated",9.323
"3604","DF_5B","4697",45.6,8,"Tree","Greenwayodendron suaveolens","Defaunated",9.323
"3605","DF_5B","4194",50,2.6,"Tree","Coula edulis","Defaunated",9.323
"3606","DF_5B","4203",16.8,3,"Tree","Chytranthus talbotii","Defaunated",9.323
"3607","DF_5B","4205",20.8,6,"Tree","Quassia africana","Defaunated",9.323
"3608","DF_5B","4207",12.7,1.8,"Sapling","Cola sp 1","Defaunated",9.323
"3609","DF_5B","4210",15.3,1.6,"Sapling","Chytranthus talbotii","Defaunated",9.323
"3610","DF_5B","4211",16.9,2.5,"Tree","Greenwayodendron suaveolens","Defaunated",9.323
"3611","DF_5B","4212",26.7,1.7,"Sapling","Dialium dinklagei","Defaunated",9.323
"3612","DF_5B","4215",13.6,2.6,"Tree","Thomandersia congolana","Defaunated",9.323
"3613","DF_5B","4218",19.3,6,"Tree","Phyllanthus diandrus","Defaunated",9.323
"3614","DF_5B","4219",13.6,2.2,"Tree","Chytranthus talbotii","Defaunated",9.323
"3615","DF_5B","4220",17.7,3.1,"Tree","Diogoa zenkeri","Defaunated",9.323
"3616","DF_5B","4221",14.7,2.2,"Tree","Diogoa zenkeri","Defaunated",9.323
"3617","DF_5B","4224",19.2,3.2,"Tree","Diogoa zenkeri","Defaunated",9.323
"3618","DF_5B","4225",16.5,1.9,"Sapling","Grewia coriacea","Defaunated",9.323
"3619","DF_5B","4225",16.5,1.9,"Sapling","Diogoa zenkeri","Defaunated",9.323
"3620","DF_5B","4226",13.5,1.5,"Sapling","Diogoa zenkeri","Defaunated",9.323
"3621","DF_5B","4229",28.6,5,"Tree","Chytranthus talbotii","Defaunated",9.323
"3622","DF_5B","4230",15.4,2.3,"Tree","Chytranthus talbotii","Defaunated",9.323
"3623","DF_5B","4693",103,10,"Tree","Baphia leptobotris","Defaunated",9.323
"3624","DF_5B","4694",305,20,"Tree","Scorodophloeus zenkeri","Defaunated",9.323
"3625","DF_5B","2551",65,10,"Tree","Dialium pachyphyllum","Defaunated",9.323
"3626","DF_5B","4014",13.1,1.5,"Sapling","Chytranthus talbotii","Defaunated",9.323
"3627","DF_5B","4015",9.5,3.1,"Tree","Diogoa zenkeri","Defaunated",9.323
"3628","DF_5B","4016",15.8,3.1,"Tree","Manotes macrantha","Defaunated",9.323
"3629","DF_5B","4017",17.4,2.9,"Tree","Santiria trimera","Defaunated",9.323
"3630","DF_5B","4018",10.5,1.8,"Sapling","Strombosia pustulata","Defaunated",9.323
"3631","DF_5B","4019",15.3,1.7,"Sapling","Crudia gabonensis","Defaunated",9.323
"3632","DF_5B","4022",16.5,1.6,"Sapling","Afrostyrax lepidophyllus","Defaunated",9.323
"3633","DF_5B","4023",18.5,1.6,"Sapling","Crudia gabonensis","Defaunated",9.323
"3634","DF_5B","4025",23.6,3.5,"Tree","Chytranthus talbotii","Defaunated",9.323
"3635","DF_5B","4026",28.4,3.1,"Tree","Strombosia pustulata","Defaunated",9.323
"3636","DF_5B","4689",80,10,"Tree","Pancovia pedicellaris","Defaunated",9.323
"3637","DF_5B","4690",32.9,7,"Tree","Baphia leptobotris","Defaunated",9.323
"3638","DF_5B","4692",37.3,8,"Tree","Santiria trimera","Defaunated",9.323
"3639","DF_5B","4692",37.3,8,"Tree","Santiria trimera","Defaunated",9.323
"3640","DF_5B","3616",49.3,5,"Tree","Diospyros oleana","Defaunated",9.323
"3641","DF_5B","5289",3,2.5,"Tree","Gnetum africanum","Defaunated",9.323
"3642","DF_5B","5290",105,11,"Tree","Baphia leptobotris","Defaunated",9.323
"3643","DF_5B","5291",29.2,1.55,"Sapling","Crudia gabonensis","Defaunated",9.323
"3644","DF_5B","5293",16.4,2.25,"Tree","Quassia africana","Defaunated",9.323
"3645","DF_5B","5295",23.6,2.65,"Tree","Baphia leptobotris","Defaunated",9.323
"3646","DF_5B","5296",16.9,2,"Tree","Thomandersia congolana","Defaunated",9.323
"3647","DF_5B","5299",26.8,2.3,"Tree","Diogoa zenkeri","Defaunated",9.323
"3648","DF_5B","5300",24.4,2.3,"Tree","Dalhousiea africana","Defaunated",9.323
"3649","DF_5B","5300",24.4,2.3,"Tree","Diogoa zenkeri","Defaunated",9.323
"3650","DF_5B","BL04",16.1,1.65,"Sapling","Palisota hirsuta","Defaunated",9.323
"3651","DF_5B","BL04",16.1,1.65,"Sapling","Phyllanthus diandrus","Defaunated",9.323
"3652","DF_5B","BL05",14.5,1.9,"Sapling","Manotes macrantha","Defaunated",9.323
"3653","DF_5B","RG10",10.1,2.3,"Tree","Fern sp 2","Defaunated",9.323
"3654","DF_5B","RG10",10.1,2.3,"Tree","Phyllanthus diandrus","Defaunated",9.323
"3655","DF_5B","RG10",10.1,2.3,"Tree","Thomandersia congolana","Defaunated",9.323
"3656","DF_5B","RG10",10.1,2.3,"Tree","Coffea sp 1","Defaunated",9.323
"3657","DF_5B","VI17",2.6,2,"Tree","Fern sp 1","Defaunated",9.323
"3658","DF_5B","VT11",18.2,15,"Tree","Dalhousiea africana","Defaunated",9.323
"3659","DF_5B","VT11",18.2,15,"Tree","Fern sp 1","Defaunated",9.323
"3660","DF_5B","VT11",18.2,15,"Tree","Ixelodelphus pogeana","Defaunated",9.323
"3661","DF_5B","1576",34.8,5,"Tree","Quassia africana","Defaunated",9.323
"3662","DF_5B","3017",10.4,1.7,"Sapling","Crudia gabonensis","Defaunated",9.323
"3663","DF_5B","3023",17,3.4,"Tree","Baphia leptobotris","Defaunated",9.323
"3664","DF_5B","3049",40.9,3,"Tree","Crudia gabonensis","Defaunated",9.323
"3665","DF_5B","4482",82,8,"Tree","Scorodophloeus zenkeri","Defaunated",9.323
"3666","DF_5B","4483",81,12,"Tree","Baphia leptobotris","Defaunated",9.323
"3667","DF_5B","4485",135,10,"Tree","Baphia leptobotris","Defaunated",9.323
"3668","DF_5B","4725",34.3,3.6,"Tree","Baphia leptobotris","Defaunated",9.323
"3669","DF_5B","4726",13.6,1.6,"Sapling","Diogoa zenkeri","Defaunated",9.323
"3670","DF_5B","4727",16.5,3,"Tree","Phyllanthus diandrus","Defaunated",9.323
"3671","DF_5B","4731",28.4,2.2,"Tree","Baphia leptobotris","Defaunated",9.323
"3672","DF_5B","3024",35.4,2.7,"Tree","Crudia gabonensis","Defaunated",9.323
"3673","DF_5B","3038",27.3,6,"Tree","Diogoa zenkeri","Defaunated",9.323
"3674","DF_5B","3152",28.2,4,"Tree","Crudia gabonensis","Defaunated",9.323
"3675","DF_5B","4848",14.6,2.2,"Tree","Scorodophloeus zenkeri","Defaunated",9.323
"3676","DF_5B","4852",28.7,6,"Tree","Crudia gabonensis","Defaunated",9.323
"3677","DF_5B","4853",14.6,1.6,"Sapling","Phyllanthus diandrus","Defaunated",9.323
"3678","DF_5B","4869",17.9,2.7,"Tree","Chytranthus talbotii","Defaunated",9.323
"3679","DF_5B","4870",19.9,2.5,"Tree","Crudia gabonensis","Defaunated",9.323
"3680","DF_5B","4870",19.9,2.5,"Tree","Quassia africana","Defaunated",9.323
"3681","DF_5B","4871",16.7,2.4,"Tree","Crudia gabonensis","Defaunated",9.323
"3682","DF_5B","4873",6.2,1.8,"Sapling","Thomandersia congolana","Defaunated",9.323
"3683","DF_5B","4875",24.7,2.4,"Tree","Baphia leptobotris","Defaunated",9.323
"3684","DF_5B","4876",190,19,"Tree","Scorodophloeus zenkeri","Defaunated",9.323
"3685","DF_5B","4877",53,5,"Tree","Strombosia pustulata","Defaunated",9.323
"3686","DF_5B","4879",8.1,2,"Tree","Quassia africana","Defaunated",9.323
"3687","DF_5B","4881",16.5,2.5,"Tree","Crudia gabonensis","Defaunated",9.323
"3688","DF_5B","4884",115,15,"Tree","Margaritaria discoidea","Defaunated",9.323
"3689","DF_5B","2720",19,2.4,"Tree","Carapa procera","Defaunated",9.323
"3690","DF_5B","2724",15.5,1.6,"Sapling","Klaineanthus gabonii","Defaunated",9.323
"3691","DF_5B","2725",13.3,1.7,"Sapling","Diogoa zenkeri","Defaunated",9.323
"3692","DF_5B","2727",29.9,4.3,"Tree","Scorodophloeus zenkeri","Defaunated",9.323
"3693","DF_5B","2730",47.7,9,"Tree","Diogoa zenkeri","Defaunated",9.323
"3694","DF_5B","2754",13.6,1.7,"Sapling","Chytranthus talbotii","Defaunated",9.323
"3695","DF_5B","2755",20.1,2.8,"Tree","Crudia gabonensis","Defaunated",9.323
"3696","DF_5B","2756",41.2,4.3,"Tree","Rhinorea sp 1","Defaunated",9.323
"3697","DF_5B","2758",48.8,8,"Tree","Scorodophloeus zenkeri","Defaunated",9.323
"3698","DF_5B","2759",41.4,4.4,"Tree","Scorodophloeus zenkeri","Defaunated",9.323
"3699","DF_5B","2761",10.4,2.3,"Tree","Alchornea floribunda","Defaunated",9.323
"3700","DF_5B","2774",14.7,2.9,"Tree","Cola sp 1","Defaunated",9.323
"3701","DF_5B","3221",22.7,3.5,"Tree","Diospyros oleana","Defaunated",9.323
"3702","DF_5B","3222",18.1,2.4,"Tree","Chytranthus talbotii","Defaunated",9.323
"3703","DF_5B","3224",23.5,2.5,"Tree","Cola sp 1","Defaunated",9.323
"3704","DF_5B","3226",23.6,2.9,"Tree","Diogoa zenkeri","Defaunated",9.323
"3705","DF_5B","3232",13.8,1.6,"Sapling","Diogoa zenkeri","Defaunated",9.323
"3706","DF_5B","3232",13.8,1.6,"Sapling","Diogoa zenkeri","Defaunated",9.323
"3707","DF_5B","3233",25.6,3.3,"Tree","Diogoa zenkeri","Defaunated",9.323
"3708","DF_5B","3239",23.8,2.4,"Tree","Cola sp 1","Defaunated",9.323
"3709","DF_5B","3240",4,2.2,"Tree","Diogoa zenkeri","Defaunated",9.323
"3710","DF_5B","3245",13.7,1.5,"Sapling","Crudia gabonensis","Defaunated",9.323
"3711","DF_5B","3246",14.9,4.2,"Tree","Agellae paradoxa","Defaunated",9.323
"3712","DF_5B","3247",34.1,2.9,"Tree","Crudia gabonensis","Defaunated",9.323
"3713","DF_5B","3252",12.9,1.8,"Sapling","Diogoa zenkeri","Defaunated",9.323
"3714","DF_5B","3253",16.2,1.5,"Sapling","Cola sp 1","Defaunated",9.323
"3715","DF_5B","3254",9.2,1.5,"Sapling","Chytranthus talbotii","Defaunated",9.323
"3716","DF_5B","3255",20.3,2.8,"Tree","Santiria trimera","Defaunated",9.323
"3717","DF_5B","3257",2.2,4.1,"Tree","Fillaeopsis discofora","Defaunated",9.323
"3718","DF_5B","4714",70,10,"Tree","Greenwayodendron gabonensis","Defaunated",9.323
"3719","DF_5B","3651",22.4,2,"Tree","Crudia gabonensis","Defaunated",9.323
"3720","DF_5B","3652",33.4,2.2,"Tree","Afrostyrax lepidophyllus","Defaunated",9.323
"3721","DF_5B","3653",23.2,2.6,"Tree","Garcinia afzelli","Defaunated",9.323
"3722","DF_5B","3654",17.1,2.3,"Tree","Diogoa zenkeri","Defaunated",9.323
"3723","DF_5B","3655",22.5,3.9,"Tree","Klaineanthus gabonii","Defaunated",9.323
"3724","DF_5B","3656",12.3,1.7,"Sapling","Baphia leptobotris","Defaunated",9.323
"3725","DF_5B","3659",14.3,1.7,"Sapling","Crudia gabonensis","Defaunated",9.323
"3726","DF_5B","3660",13.7,2,"Tree","Greenwayodendron suaveolens","Defaunated",9.323
"3727","DF_5B","3661",11.7,2,"Tree","Thomandersia congolana","Defaunated",9.323
"3728","DF_5B","3663",47.8,6,"Tree","Klaineanthus gabonii","Defaunated",9.323
"3729","DF_5B","4722",74,9,"Tree","Klaineanthus gabonii","Defaunated",9.323
"3730","DF_5B","5517",22.5,6,"Tree","Chytranthus talbotii","Defaunated",9.323
"3731","DF_5B","5521",11.6,2.1,"Tree","Coffea sp 1","Defaunated",9.323
"3732","DF_5B","5552",16.6,5,"Tree","Baphia leptobotris","Defaunated",9.323
"3733","DF_5B","5553",9.3,1.52,"Sapling","Baphia leptobotris","Defaunated",9.323
"3734","DF_5B","5555",285,14,"Tree","Scorodophloeus zenkeri","Defaunated",9.323
"3735","DF_5B","5562",25.3,4,"Tree","Diogoa zenkeri","Defaunated",9.323
"3736","DF_5B","5565",18.6,2.6,"Tree","Thomandersia congolana","Defaunated",9.323
"3737","DF_5B","5566",7.6,1.5,"Sapling","Phyllanthus diandrus","Defaunated",9.323
"3738","DF_5B","5567",10.4,2,"Tree","Diogoa zenkeri","Defaunated",9.323
"3739","DF_5B","5570",6.6,3,"Tree","Ixelodelphus scandens","Defaunated",9.323
"3740","DF_5B","5571",31.7,3,"Tree","Crudia gabonensis","Defaunated",9.323
"3741","DF_5B","5573",18.5,1.5,"Sapling","Diogoa zenkeri","Defaunated",9.323
"3742","DF_5B","5575",6.4,3,"Tree","Phyllanthus diandrus","Defaunated",9.323
"3743","DF_5B","BC19",7.4,1.5,"Sapling","Agellae paradoxa","Defaunated",9.323
"3744","DF_5B","4232",28.6,5,"Tree","Diogoa zenkeri","Defaunated",9.323
"3745","DF_5B","4233",14.8,2.8,"Tree","Centroplacus glaucinus","Defaunated",9.323
"3746","DF_5B","4234",16.7,3.1,"Tree","Greenwayodendron suaveolens","Defaunated",9.323
"3747","DF_5B","4238",54,6,"Tree","Baphia leptobotris","Defaunated",9.323
"3748","DF_5B","4245",12.5,1.9,"Sapling","Baphia leptobotris","Defaunated",9.323
"3749","DF_5B","4246",18.4,4.8,"Tree","Carpolobia alba","Defaunated",9.323
"3750","DF_5B","4248",14.7,3.8,"Tree","Diogoa zenkeri","Defaunated",9.323
"3751","DF_5B","4250",17.3,3,"Tree","Diogoa zenkeri","Defaunated",9.323
"3752","DF_5B","4251",3.7,1.8,"Sapling","Crudia gabonensis","Defaunated",9.323
"3753","DF_5B","4258",29.9,8,"Tree","Santiria trimera","Defaunated",9.323
"3754","DF_5B","4439",152,15,"Tree","Diogoa zenkeri","Defaunated",9.323
"3755","DF_5B","4681",104,10,"Tree","Baphia leptobotris","Defaunated",9.323
"3756","DF_5B","4687",15.6,10,"Tree","Centroplacus glaucinus","Defaunated",9.323
"3757","DF_5B","4030",20.2,1.9,"Sapling","Quassia africana","Defaunated",9.323
"3758","DF_5B","4032",27.5,2.9,"Tree","Greenwayodendron gabonensis","Defaunated",9.323
"3759","DF_5B","4035",19.4,5,"Tree","Santiria trimera","Defaunated",9.323
"3760","DF_5B","4035",19.4,5,"Tree","Santiria trimera","Defaunated",9.323
"3761","DF_5B","4036",33.9,1.8,"Sapling","Chytranthus talbotii","Defaunated",9.323
"3762","DF_5B","4037",14.5,2.7,"Tree","Klaineanthus gabonii","Defaunated",9.323
"3763","DF_5B","4046",16.5,1.5,"Sapling","Quassia africana","Defaunated",9.323
"3764","DF_5B","4097",30.5,10,"Tree","Baphia leptobotris","Defaunated",9.323
"3765","DF_5B","4438",44.5,10,"Tree","Greenwayodendron gabonensis","Defaunated",9.323
"3766","DF_5B","4684",59,8,"Tree","Cola sp 1","Defaunated",9.323
"3767","DF_5B","4685",50,8,"Tree","Baphia leptobotris","Defaunated",9.323
"3768","DF_5B","4686",235,20,"Tree","Strombosiopsis tetrandra","Defaunated",9.323
"3769","DF_5B","3797",24.3,2.1,"Tree","Hylodendron gabunense","Defaunated",9.323
"3770","DF_5B","3798",10.1,1.5,"Sapling","Staudtia gabonensis","Defaunated",9.323
"3771","DF_5B","3799",20.2,2.3,"Tree","Diogoa zenkeri","Defaunated",9.323
"3772","DF_5B","3800",12.4,1.6,"Sapling","Scorodophloeus zenkeri","Defaunated",9.323
"3773","DF_5B","4901",17.7,2.5,"Tree","Cola rostrata","Defaunated",9.323
"3774","DF_5B","4902",39.6,2.8,"Tree","Crudia gabonensis","Defaunated",9.323
"3775","DF_5B","4903",43.1,4,"Tree","Scorodophloeus zenkeri","Defaunated",9.323
"3776","DF_5B","4904",10.6,1.7,"Sapling","Phyllanthus diandrus","Defaunated",9.323
"3777","DF_5B","4905",15.1,2.4,"Tree","Diogoa zenkeri","Defaunated",9.323
"3778","DF_5B","4909",20.1,3.2,"Tree","Diogoa zenkeri","Defaunated",9.323
"3779","DF_5B","4993",29.1,4.3,"Tree","Greenwayodendron gabonensis","Defaunated",9.323
"3780","DF_5B","3003",27.3,3.1,"Tree","Crudia gabonensis","Defaunated",9.323
"3781","DF_5B","3005",13.1,2,"Tree","Centroplacus glaucinus","Defaunated",9.323
"3782","DF_5B","3014",6.2,1.8,"Sapling","Centroplacus glaucinus","Defaunated",9.323
"3783","DF_5B","3039",86,10,"Tree","Synsepalum longifolia","Defaunated",9.323
"3784","DF_5B","3043",14.1,2.4,"Tree","Klaineanthus gabonii","Defaunated",9.323
"3785","DF_5B","3048",16.9,2.8,"Tree","Baphia leptobotris","Defaunated",9.323
"3786","DF_5B","3048",16.9,2.8,"Tree","Carpolobia alba","Defaunated",9.323
"3787","DF_5B","3072",20.8,8,"Tree","Scorodophloeus zenkeri","Defaunated",9.323
"3788","DF_5B","3076",22.5,3.3,"Tree","Crudia gabonensis","Defaunated",9.323
"3789","DF_5B","4072",26.3,3.6,"Tree","Baphia leptobotris","Defaunated",9.323
"3790","DF_5B","4486",191,15,"Tree","Heisteria parvifolia","Defaunated",9.323
"3791","DF_5B","1872",41.4,6,"Tree","Dialium dinklagei","Defaunated",9.323
"3792","DF_5B","2705",43.5,6,"Tree","Crudia gabonensis","Defaunated",9.323
"3793","DF_5B","2718",35.6,3,"Tree","Rhinorea sp 1","Defaunated",9.323
"3794","DF_5B","3080",17.6,2.3,"Tree","Diogoa zenkeri","Defaunated",9.323
"3795","DF_5B","3172",18.5,2.8,"Tree","Diogoa zenkeri","Defaunated",9.323
"3796","DF_5B","3174",13.4,2.1,"Tree","Strombosia pustulata","Defaunated",9.323
"3797","DF_5B","3177",19.8,2.2,"Tree","Scorodophloeus zenkeri","Defaunated",9.323
